name,glon,glat,ra,dec,nband,flux1,flux2,flux3,flux4,flux5,flux6,flux7,flux_err1,flux_err2,flux_err3,flux_err4,flux_err5,flux_err6,flux_err7,ercsc_name,note
PLCKERC G074.49-17.71,74.497688,-17.711847,320.964722,25.073132,1,588.780,null,null,null,null,null,null,63.417,null,null,null,null,null,null,null,0
PLCKERC G074.51-00.10,74.514023,-0.103715,304.993042,36.146515,1,null,null,null,null,null,3360.786,null,null,null,null,null,null,450.827,null,null,0
PLCKERC G074.56-01.02,74.562042,-1.021885,305.958160,35.662533,1,null,null,null,null,null,4223.958,null,null,null,null,null,null,442.166,null,null,0
PLCKERC G074.56-09.56,74.567604,-9.568277,314.078735,30.482811,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G074.57+25.90,74.571297,25.901434,273.050507,46.980888,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G074.59+48.68,74.599243,48.687157,239.336838,47.146767,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G006.64+73.09,0
PLCKERC G074.68+07.38,74.680916,7.380112,297.028137,40.261524,3,null,null,null,null,null,1115.199,3365.220,null,null,null,null,null,148.176,534.477,null,0
PLCKERC G074.71+65.74,74.713440,65.745483,216.902557,41.248756,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G074.71+42.53,74.719460,42.530235,248.355148,48.182724,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G074.75+07.07,74.753906,7.072864,297.424713,40.172459,1,null,null,null,null,null,null,1751.495,null,null,null,null,null,null,214.811,null,0
PLCKERC G074.75+22.41,74.757561,22.417759,278.021698,46.264847,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC100 G006.67+20.67,0
PLCKERC G074.77-00.98,74.772766,-0.987728,306.072906,35.854591,3,null,null,null,null,null,4732.718,18147.662,null,null,null,null,null,354.430,944.200,PLCKERC143 G006.71+20.66,0
PLCKERC G074.77+00.60,74.773697,0.601331,304.450989,36.758427,7,null,null,3970.185,4573.174,4923.382,9786.523,27207.135,null,null,197.041,83.043,119.891,729.584,3096.553,PLCKERC217 G006.71+20.67,0
PLCKERC G074.77-32.88,74.776062,-32.886196,332.598541,14.535970,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC353 G006.70+20.67,0
PLCKERC G074.79-14.26,74.791977,-14.269525,318.328400,27.592813,3,null,null,null,null,null,null,841.980,null,null,null,null,null,null,83.086,PLCKERC545 G006.70+20.67,0
PLCKERC G074.79+18.95,74.794044,18.955841,282.752991,45.221691,3,null,null,null,null,null,null,538.148,null,null,null,null,null,null,63.205,PLCKERC857 G006.70+20.67,0
PLCKERC G074.82-31.71,74.822418,-31.717558,331.798096,15.413070,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G074.82+71.89,74.828209,71.899101,209.968033,38.175159,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G074.83-07.28,74.833824,-7.289078,312.200104,32.122314,2,null,null,null,null,null,742.416,2198.882,null,null,null,null,null,70.413,406.492,null,0
PLCKERC G074.83-38.13,74.837524,-38.130039,336.287354,10.721613,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G074.87+01.22,74.872879,1.227610,303.870270,37.190639,3,null,null,3568.592,2976.402,2362.798,null,null,null,null,205.553,124.156,103.826,null,null,null,0
PLCKERC G074.90-14.56,74.901596,-14.567961,318.659393,27.473654,3,null,null,null,null,null,null,593.669,null,null,null,null,null,null,85.645,null,0
PLCKERC G074.91-25.19,74.914146,-25.195015,327.092377,20.155233,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G074.99+21.15,74.994461,21.154720,279.859161,46.105507,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.03+19.91,75.030533,19.912088,281.571075,45.748482,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G006.70-58.25,0
PLCKERC G075.03-00.87,75.036758,-0.879188,306.150940,36.132923,5,null,null,null,1771.332,null,10454.662,31356.662,null,null,null,207.723,null,456.957,1633.083,null,0
PLCKERC G075.04-37.12,75.048447,-37.121231,335.720093,11.579443,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.05+19.49,75.057312,19.494801,282.147491,45.636063,2,null,null,null,null,null,null,452.871,null,null,null,null,null,null,85.816,null,0
PLCKERC G075.06+07.33,75.060173,7.332804,297.326172,40.565208,1,null,null,null,null,null,null,1392.227,null,null,null,null,null,null,223.969,null,0
PLCKERC G075.06-07.55,75.060555,-7.554920,312.611053,32.131763,2,null,null,null,null,null,516.472,1598.201,null,null,null,null,null,72.594,236.684,null,0
PLCKERC G075.10+49.67,75.101448,49.677368,237.808411,47.245312,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.13+43.71,75.139618,43.712646,246.538422,48.355602,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.15+06.54,75.150986,6.541541,298.285431,40.247936,4,null,null,null,null,null,747.958,2760.554,null,null,null,null,null,121.323,391.649,PLCKERC545 G006.72-25.49,0
PLCKERC G075.17-10.64,75.171524,-10.644958,315.478119,30.248571,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G006.71-25.49,0
PLCKERC G075.17+00.13,75.174973,0.139534,305.209869,36.828892,2,null,null,null,null,null,4582.025,17819.809,null,null,null,null,null,640.630,2310.837,null,0
PLCKERC G075.21-10.12,75.214836,-10.127003,315.051117,30.615362,3,null,null,null,null,null,null,860.641,null,null,null,null,null,null,106.362,null,0
PLCKERC G075.21-15.13,75.217110,-15.131405,319.360962,27.323576,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.22-09.23,75.222870,-9.235122,314.259399,31.193338,1,2542.179,null,null,null,null,null,null,90.924,null,null,null,null,null,null,null,0
PLCKERC G075.22+21.34,75.224960,21.340584,279.696533,46.366356,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.23-10.97,75.230980,-10.974815,315.812500,30.079348,4,null,null,null,null,null,625.550,1853.190,null,null,null,null,null,95.677,284.187,PLCKERC217 G006.72+16.03,0
PLCKERC G075.24+20.00,75.240204,20.006111,281.534485,45.965343,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.24-50.10,75.240242,-50.100086,344.522644,1.974597,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.25-35.41,75.258064,-35.413284,334.668823,12.954368,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.26+06.96,75.260979,6.967196,297.874084,40.556141,3,null,null,null,null,null,494.523,2159.301,null,null,null,null,null,92.278,419.234,PLCKERC030 G006.87+43.23,0
PLCKERC G075.27+77.67,75.270889,77.676094,203.962418,34.988747,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.29+21.53,75.298309,21.537199,279.453766,46.490116,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.32+13.99,75.322243,13.997478,289.467255,43.827271,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC100 G006.76+43.21,0
PLCKERC G075.33-19.23,75.337555,-19.232086,322.786896,24.613287,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC143 G006.78+43.22,0
PLCKERC G075.35-00.38,75.353859,-0.382214,305.872040,36.678020,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC217 G006.76+43.22,0
PLCKERC G075.35+63.02,75.353905,63.027012,219.982452,42.741642,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.35-17.64,75.359924,-17.646002,321.530762,25.719471,2,null,null,null,null,null,null,572.908,null,null,null,null,null,null,64.992,null,0
PLCKERC G075.39+17.55,75.396523,17.558159,284.897003,45.269642,2,null,null,null,null,null,null,448.693,null,null,null,null,null,null,65.045,null,0
PLCKERC G075.40-24.39,75.405777,-24.396006,326.830048,21.036882,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.41-00.21,75.416748,-0.212111,305.743011,36.827030,1,null,null,null,null,null,5528.384,null,null,null,null,null,null,747.518,null,null,0
PLCKERC G075.45+17.80,75.452591,17.806885,284.593872,45.408627,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.46-74.92,75.460617,-74.920258,1.325829,-16.485268,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G075.46+00.73,75.461777,0.736182,304.796631,37.403046,2,null,null,null,null,null,6174.079,21091.723,null,null,null,null,null,564.094,2038.514,null,0
PLCKERC G075.46-11.06,75.462151,-11.060321,316.058228,30.196152,3,null,null,null,null,null,null,1159.239,null,null,null,null,null,null,183.658,null,0
PLCKERC G075.49-26.95,75.493973,-26.959986,328.799225,19.258345,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC353 G006.83+24.18,0
PLCKERC G075.49-42.05,75.494057,-42.050766,339.321625,8.139709,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G006.83+24.18,0
PLCKERC G075.50+40.64,75.506226,40.640877,251.125137,48.927639,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G006.83+24.17,0
PLCKERC G314.16+59.55,314.161896,59.558193,198.529022,-2.818173,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.20-07.13,314.204620,-7.130254,223.060257,-67.319244,1,null,null,null,null,null,null,1238.982,null,null,null,null,null,null,183.657,null,0
PLCKERC G314.21-22.27,314.215973,-22.279757,259.991760,-78.667061,4,null,null,null,null,null,1491.747,6170.698,null,null,null,null,null,149.814,541.890,null,0
PLCKERC G314.21+00.31,314.219513,0.311011,216.274216,-60.491791,5,null,null,8611.170,null,null,18271.594,78671.734,null,null,609.820,null,null,2149.271,8537.811,null,0
PLCKERC G314.23-45.88,314.232422,-45.888008,350.264557,-69.206398,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.29+00.09,314.290344,0.098010,216.563217,-60.665665,5,null,null,null,null,5776.741,16521.385,79180.023,null,null,null,null,516.084,1564.369,7205.299,null,0
PLCKERC G314.29+17.72,314.294342,17.726458,207.932602,-43.811069,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.30-28.02,314.300171,-28.022993,290.555145,-79.887245,1,null,null,null,null,null,null,913.885,null,null,null,null,null,null,127.332,null,0
PLCKERC G314.35-79.16,314.357269,-79.162468,10.160430,-37.725182,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.36-51.91,314.368500,-51.912468,356.796173,-63.765514,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G047.89+38.10,0
PLCKERC G314.40-13.01,314.403564,-13.019991,232.381271,-72.272392,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.42+17.26,314.420837,17.260025,208.254303,-44.233685,1,null,null,null,null,394.677,null,null,null,null,null,null,48.661,null,null,null,0
PLCKERC G314.43-19.96,314.431671,-19.961256,251.065353,-77.263443,5,899.013,null,872.359,773.495,557.540,428.696,null,75.321,null,160.349,77.334,46.630,43.748,null,null,0
PLCKERC G314.45-33.04,314.459991,-33.041237,316.322479,-78.415382,1,null,null,null,476.609,null,null,null,null,null,null,101.259,null,null,null,null,0
PLCKERC G314.52-12.54,314.527863,-12.544949,231.812820,-71.814514,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.56+30.89,314.564911,30.892488,204.496567,-30.925611,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.56+09.15,314.565338,9.154505,211.727661,-52.004303,4,null,null,null,null,null,821.845,3077.937,null,null,null,null,null,106.215,366.004,null,0
PLCKERC G314.57+31.97,314.577087,31.971195,204.247971,-29.868376,4,null,null,null,null,null,1813.751,6475.719,null,null,null,null,null,67.707,276.387,PLCKERC545 G047.95-19.65,0
PLCKERC G314.69-69.67,314.693604,-69.672539,6.909977,-46.908493,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.71-28.44,314.714172,-28.447037,292.799103,-79.497742,1,null,null,null,null,null,null,1840.257,null,null,null,null,null,null,298.463,null,0
PLCKERC G314.74+08.56,314.746704,8.560330,212.294220,-52.518997,1,null,null,null,null,null,null,1338.144,null,null,null,null,null,null,122.466,null,0
PLCKERC G314.75+28.44,314.758240,28.440432,205.308838,-33.285172,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.78-11.90,314.786285,-11.900398,231.311050,-71.140846,1,null,null,null,660.919,null,null,null,null,null,null,71.907,null,null,null,null,0
PLCKERC G314.79-55.16,314.791718,-55.163712,358.993011,-60.669014,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.80-05.13,314.800140,-5.139667,222.179382,-65.272835,4,null,null,null,null,null,2980.460,9488.818,null,null,null,null,null,215.979,657.433,null,0
PLCKERC G314.84-22.25,314.840668,-22.255583,261.196198,-78.141510,1,null,null,null,null,null,1032.091,null,null,null,null,null,null,199.674,null,null,0
PLCKERC G314.84-03.10,314.841400,-3.106692,220.274567,-63.413967,2,null,null,null,null,null,1770.223,6049.204,null,null,null,null,null,271.944,875.137,PLCKERC545 G047.98-44.79,0
PLCKERC G314.85+30.10,314.858765,30.103855,204.982269,-31.642378,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.87-22.20,314.872589,-22.208778,261.057709,-78.094070,2,null,null,null,null,null,null,3170.312,null,null,null,null,null,null,498.533,null,0
PLCKERC G314.88-12.35,314.886749,-12.359152,232.381790,-71.460655,3,null,null,null,null,null,null,978.273,null,null,null,null,null,null,127.884,null,0
PLCKERC G314.92+41.04,314.924072,41.049519,202.516693,-20.921000,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G314.95-19.07,314.951660,-19.079351,249.297714,-76.338638,3,null,null,null,null,null,null,1204.260,null,null,null,null,null,null,135.486,null,0
PLCKERC G314.96-21.96,314.962616,-21.964705,260.197601,-77.908157,4,null,null,null,null,null,1295.823,4585.485,null,null,null,null,null,194.827,729.242,null,0
PLCKERC G315.00-29.59,315.007629,-29.599197,298.779755,-79.096321,3,null,null,null,null,null,659.759,2290.838,null,null,null,null,null,92.701,408.706,null,0
PLCKERC G315.04-36.89,315.040314,-36.899117,329.529541,-75.850304,1,null,null,null,null,205.645,null,null,null,null,null,null,45.324,null,null,PLCKERC353 G047.99+35.72,0
PLCKERC G315.04-41.26,315.041138,-41.268204,340.817200,-72.710945,1,null,null,null,null,null,null,272.771,null,null,null,null,null,null,51.219,PLCKERC545 G048.00+35.69,0
PLCKERC G315.05+54.85,315.057739,54.856091,199.862411,-7.354816,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G048.00+35.69,0
PLCKERC G315.06-28.95,315.062805,-28.953468,295.357941,-79.143860,4,null,null,null,null,null,1682.322,6495.258,null,null,null,null,null,236.002,785.334,null,0
PLCKERC G315.06+28.56,315.065765,28.560091,205.592285,-33.108799,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G315.14-29.76,315.142914,-29.765343,299.525269,-78.950485,1,null,null,null,null,null,742.129,null,null,null,null,null,null,131.106,null,null,0
PLCKERC G315.15-49.88,315.150940,-49.886707,353.746033,-65.388618,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G315.15-29.34,315.153381,-29.342371,297.335907,-79.013153,1,null,null,null,null,null,671.789,null,null,null,null,null,null,132.545,null,null,0
PLCKERC G315.23+17.16,315.237518,17.169493,209.338165,-44.121624,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G315.30-21.46,315.306549,-21.468216,258.866028,-77.390938,3,null,null,null,null,null,null,2361.196,null,null,null,null,null,null,321.207,null,0
PLCKERC G315.32-12.13,315.326385,-12.134421,233.058746,-71.027412,4,null,null,null,null,null,337.904,1318.860,null,null,null,null,null,61.775,186.413,null,0
PLCKERC G315.32-55.81,315.327118,-55.813835,358.921326,-59.952484,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G048.02-44.70,0
PLCKERC G315.40-29.85,315.400208,-29.858055,299.777557,-78.713737,4,null,null,null,null,null,774.492,2327.838,null,null,null,null,null,116.452,290.556,null,0
PLCKERC G315.41-16.63,315.417725,-16.634560,243.189743,-74.388229,1,null,null,null,null,298.275,null,null,null,null,null,null,57.557,null,null,null,0
PLCKERC G315.42-11.90,315.424622,-11.907361,232.889709,-70.787140,1,null,null,null,null,null,null,637.291,null,null,null,null,null,null,86.440,null,0
PLCKERC G315.43-11.86,315.438812,-11.865155,232.848984,-70.744781,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G315.60-15.64,315.609558,-15.645997,241.149139,-73.555168,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G315.61+39.86,315.613922,39.869106,203.327850,-21.969255,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G315.62-24.47,315.621490,-24.479057,272.628296,-78.278580,2,null,null,null,null,null,null,723.768,null,null,null,null,null,null,133.666,null,0
PLCKERC G315.63-21.68,315.637878,-21.684395,260.398712,-77.222847,1,null,null,null,null,null,null,1540.538,null,null,null,null,null,null,232.400,null,0
